price,odometer,state,lat,long,Odometer_Price_Ratio,Man_dep_OP,condition_excellent,condition_fair,condition_good,condition_like new,condition_new,fuel_diesel,fuel_electric,fuel_gas,fuel_hybrid,fuel_other,transmission_automatic,transmission_manual,transmission_other,drive_4wd,drive_fwd,drive_rwd,type_freq,manufacturer_freq,paint_color_freq,car_age_freq,cylinders_freq,cluster
18900,136000,az,34.4839,-114.3225,7.195767195767195,29.45010485825107,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1393225869974962,0.2232818521956845,0.0639716431766393,0.2726109095000985,2
4500,213000,az,34.7055,-112.0091,47.333333333333336,29.61564827359148,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0254733170169071,0.1721242298928179,0.1207978169747095,0.0534222297240273,0.3593974175035868,2
3500,70000,az,34.7055,-112.0091,20.0,29.45010485825107,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.005218443187892,0.1393225869974962,0.0308464849354375,0.0132359974118772,0.2726109095000985,2
4500,141000,az,34.7055,-112.0091,31.33333333333333,51.70260066529553,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0632683489464652,0.0098320533378344,0.1515458407179227,0.0462064309224407,0.3593974175035868,2
2200,89883,az,35.198,-111.651,40.85590909090909,28.39388205789908,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0.2894196416012603,0.0529439896475089,0.1515458407179227,0.0239401355951275,0.347399217936816,2
5000,100000,az,35.1859,-111.662,20.0,29.61564827359148,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0.0348552620474301,0.1721242298928179,0.1820266126536698,0.0083973331082791,0.3593974175035868,2
3900,241000,az,34.7055,-112.0091,61.7948717948718,29.61564827359148,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1721242298928179,0.1119644414437223,0.0397220581202351,0.3593974175035868,2
3500,221000,az,34.7055,-112.0091,63.142857142857146,29.45010485825107,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1393225869974962,0.0308464849354375,0.0290038540523813,0.3593974175035868,2
3900,210000,az,35.223185,-111.522217,53.84615384615385,15.511811324673186,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.0298759388977972,0.2232818521956845,0.0132359974118772,0.2726109095000985,2
5500,165000,az,34.7055,-112.0091,30.0,26.513447128918784,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0254733170169071,0.0330126311643739,0.1207978169747095,0.0397220581202351,0.3593974175035868,2
2900,217000,az,34.7055,-112.0091,74.82758620689656,28.93171058546328,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0243480462486285,0.1031310659127352,0.0347568008552057,0.3593974175035868,2
2900,236000,az,34.7055,-112.0091,81.37931034482759,28.93171058546328,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0243480462486285,0.1119644414437223,0.0397220581202351,0.3593974175035868,2
2500,217000,az,34.7055,-112.0091,86.8,29.45010485825107,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0274284749767912,0.1393225869974962,0.2232818521956845,0.0060764621487045,0.3593974175035868,2
9988,128987,az,35.252312,-112.183479,12.914197036443731,33.24576176710301,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0650828480603145,0.1515458407179227,0.0494415843812417,0.347399217936816,2
15793,78150,az,35.252348,-112.183456,4.948394858481606,29.61564827359148,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0839030016597743,0.1721242298928179,0.2232818521956845,0.0239401355951275,0.2726109095000985,2
4695,156207,az,34.1175,-109.9197,33.27092651757189,26.513447128918784,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0330126311643739,0.1515458407179227,0.0534222297240273,0.2726109095000985,2
3900,211046,az,35.212036,-111.654053,54.11435897435897,25.49294327137502,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.259515570934256,0.0283286915914141,0.1119644414437223,0.0411286465805834,0.347399217936816,2
1700,278000,az,35.387623,-111.384791,163.52941176470588,26.38977874398792,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.259515570934256,0.0456719273075083,0.0342644948940838,0.0035024052662671,0.2726109095000985,2
587,50916,az,34.605818,-112.451775,86.73935264054515,33.24576176710301,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0458688496919571,0.0650828480603145,0.1820266126536698,0.0356007539314147,0.347399217936816,2
12000,141000,az,35.1545,-111.6789,11.75,26.38977874398792,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0.005218443187892,0.0456719273075083,0.1031310659127352,0.0239401355951275,0.3593974175035868,2
20495,95000,az,35.1859,-111.662,4.635276896804099,29.937915525016496,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0141080822572931,0.1119644414437223,0.0635074689847244,0.3593974175035868,2
18995,53000,az,35.1859,-111.662,2.790207949460384,29.61564827359148,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.259515570934256,0.1721242298928179,0.1820266126536698,0.0635074689847244,0.3593974175035868,2
24495,83000,az,35.1859,-111.662,3.3884466217595426,28.39388205789908,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.0529439896475089,0.1119644414437223,0.0635074689847244,0.3593974175035868,2
3500,175265,az,34.5697,-111.8551,50.07571428571429,33.24576176710301,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0650828480603145,0.1515458407179227,0.0397220581202351,0.3593974175035868,2
5500,280000,az,34.7055,-112.0091,50.90909090909091,23.946222783330985,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.0364728387768306,0.1207978169747095,0.0132359974118772,0.2726109095000985,2
1600,268212,az,35.1859,-111.662,167.6325,28.93171058546328,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0243480462486285,0.0342644948940838,0.0534222297240273,0.3593974175035868,2
2695,152665,az,34.1175,-109.9197,56.64749536178108,29.61564827359148,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1721242298928179,0.1820266126536698,0.0290038540523813,0.3593974175035868,2
10900,142000,az,34.854546,-112.124766,13.027522935779816,15.511811324673186,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.1239485751258896,0.0298759388977972,0.1031310659127352,0.0579936422201592,0.2726109095000985,2
45000,7640,az,34.7156,-112.0282,0.1697777777777777,29.45010485825107,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0632683489464652,0.1393225869974962,0.1031310659127352,0.0004923059611218,0.2726109095000985,2
26000,185000,az,34.5697,-111.8551,7.115384615384615,15.511811324673186,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0.1239485751258896,0.0298759388977972,0.2232818521956845,0.0707935972093285,0.3593974175035868,2
13500,230000,az,35.2135,-111.6276,17.037037037037038,31.87811834220981,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0915548428840689,0.1031310659127352,0.0024052662671955,0.3593974175035868,2
4295,165078,az,34.1175,-109.9197,38.434924330616994,28.39388205789908,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.259515570934256,0.0529439896475089,0.0241651897487833,0.0290038540523813,0.3593974175035868,2
405,52261,az,34.605818,-112.451775,129.0395061728395,33.24576176710301,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.259515570934256,0.0650828480603145,0.1031310659127352,0.0602160519875095,0.347399217936816,2
4500,167000,az,34.7055,-112.0091,37.11111111111112,29.937915525016496,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.259515570934256,0.0141080822572931,0.1119644414437223,0.0290038540523813,0.3593974175035868,2
28000,168000,az,35.387623,-111.384791,6.0,31.87811834220981,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0915548428840689,0.0241651897487833,0.0494415843812417,0.3593974175035868,2
5000,250000,az,34.5697,-111.8551,50.0,29.61564827359148,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0.1239485751258896,0.1721242298928179,0.2232818521956845,0.0290038540523813,0.2726109095000985,2
9000,64000,az,35.387623,-111.384791,7.111111111111111,26.38977874398792,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.259515570934256,0.0456719273075083,0.1207978169747095,0.059386164795904,0.347399217936816,2
1012,26828,az,34.605818,-112.451775,26.509881422924902,33.24576176710301,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.027245618476946,0.0650828480603145,0.2232818521956845,0.0356007539314147,0.3593974175035868,2
6000,80000,az,35.122225,-111.657829,13.333333333333334,29.937915525016496,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0122373196050299,0.0141080822572931,0.1119644414437223,0.0017160379216248,0.2726109095000985,2
9999,225000,az,35.1897,-111.66,22.502250225022504,31.87811834220981,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.0254733170169071,0.0915548428840689,0.1515458407179227,0.0021380144597293,0.3593974175035868,2
3900,208000,az,34.7055,-112.0091,53.333333333333336,25.93816278841862,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2894196416012603,0.0275128702844121,0.1820266126536698,0.0081863448392269,0.3593974175035868,2
26900,44000,az,35.379645,-111.395702,1.6356877323420074,26.513447128918784,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.027245618476946,0.0330126311643739,0.2232818521956845,0.0456578614229048,0.3593974175035868,2
7450,151500,az,35.1545,-111.6789,20.335570469798657,33.24576176710301,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0650828480603145,0.1207978169747095,0.0494415843812417,0.3593974175035868,2
35000,280000,az,35.1859,-111.662,8.0,31.87811834220981,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0915548428840689,0.2232818521956845,0.0056544856106,0.2726109095000985,2
5900,146000,az,34.7055,-112.0091,24.74576271186441,26.513447128918784,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2894196416012603,0.0330126311643739,0.1515458407179227,0.0462064309224407,0.3593974175035868,2
4500,178000,az,34.7055,-112.0091,39.55555555555556,25.93816278841862,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0275128702844121,0.1031310659127352,0.0132359974118772,0.3593974175035868,2
5500,200900,az,35.5434,-112.1707,36.52727272727272,29.45010485825107,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.1393225869974962,0.1207978169747095,0.0029819675359383,0.2726109095000985,2
26500,129553,az,33.684238,-112.102735,4.888792452830189,15.511811324673186,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0839030016597743,0.0298759388977972,0.2232818521956845,0.0602160519875095,0.2726109095000985,2
23500,155285,az,33.684238,-112.102735,6.607872340425532,29.61564827359148,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0839030016597743,0.1721242298928179,0.2232818521956845,0.059386164795904,0.2726109095000985,2
22997,232166,az,33.684238,-112.102735,10.095490716180372,29.45010485825107,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0839030016597743,0.1393225869974962,0.2232818521956845,0.0494415843812417,0.2726109095000985,2
34997,84697,az,33.684238,-112.102735,2.420121724719261,29.45010485825107,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0839030016597743,0.1393225869974962,0.2232818521956845,0.0602160519875095,0.2726109095000985,2
52500,49779,az,33.684238,-112.102735,0.9481714285714286,29.45010485825107,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0839030016597743,0.1393225869974962,0.2232818521956845,0.0639716431766393,0.2726109095000985,2
13000,77214,az,35.1545,-111.6789,5.939538461538461,17.437556837361644,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0254733170169071,0.03170450389625,0.1207978169747095,0.0534222297240273,0.3593974175035868,2
7200,147856,az,35.0933,-111.6871,20.53555555555556,28.831375029876828,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0274284749767912,0.0182153205615101,0.1515458407179227,0.0639716431766393,0.3593974175035868,2
3500,204000,az,34.7055,-112.0091,58.285714285714285,43.38988927388678,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0054294314569443,0.1820266126536698,0.0534222297240273,0.3593974175035868,2
29995,98000,az,35.1859,-111.662,3.267211201866978,31.87811834220981,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.0915548428840689,0.1515458407179227,0.0635074689847244,0.3593974175035868,2
3500,90000,az,34.694241,-111.682855,25.714285714285715,26.513447128918784,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.1239485751258896,0.0330126311643739,0.2232818521956845,0.001547247306383,0.2726109095000985,2
3900,202000,az,34.7055,-112.0091,51.7948717948718,51.70260066529553,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0458688496919571,0.0098320533378344,0.1119644414437223,0.0462064309224407,0.3593974175035868,2
3295,163646,az,34.1175,-109.9197,49.6649468892261,29.45010485825107,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.1393225869974962,0.1207978169747095,0.059386164795904,0.3593974175035868,2
10950,120009,az,35.180592,-111.669945,10.95972602739726,17.437556837361644,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0348552620474301,0.03170450389625,0.1031310659127352,0.0602160519875095,0.3593974175035868,2
6900,110000,az,34.894205,-111.874246,15.942028985507246,17.437556837361644,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2894196416012603,0.03170450389625,0.1119644414437223,0.0132359974118772,0.2726109095000985,2
6200,189110,az,35.173029,-111.679909,30.501612903225805,25.49294327137502,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0254733170169071,0.0283286915914141,0.1207978169747095,0.0602160519875095,0.347399217936816,2
4500,143000,az,34.7055,-112.0091,31.77777777777778,28.39388205789908,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0529439896475089,0.0342644948940838,0.0397220581202351,0.3593974175035868,2
4500,281000,az,34.7055,-112.0091,62.44444444444444,31.87811834220981,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0915548428840689,0.1820266126536698,0.0534222297240273,0.347399217936816,2
2995,191510,az,34.1175,-109.9197,63.9432387312187,20.339498683886664,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.008537991954314,0.1515458407179227,0.0397220581202351,0.2726109095000985,2
2695,170127,az,34.1175,-109.9197,63.126901669758816,31.87811834220981,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0.0458688496919571,0.0915548428840689,0.0342644948940838,0.0579936422201592,0.347399217936816,2
12000,141000,az,35.1545,-111.6789,11.75,26.38977874398792,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0.005218443187892,0.0456719273075083,0.1031310659127352,0.0239401355951275,0.0100008439530762,2
25000,117000,az,34.7784,-111.7851,4.68,6.559936113374022,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0458688496919571,0.0038259206121472,0.1031310659127352,0.0024052662671955,0.2726109095000985,2
5499,27000,az,35.387623,-111.384791,4.909983633387888,29.61564827359148,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.005218443187892,0.1721242298928179,0.1031310659127352,0.0290038540523813,0.0047683348805806,2
16495,120000,az,35.1859,-111.662,7.274931797514398,29.45010485825107,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1393225869974962,0.0308464849354375,0.0602160519875095,0.2726109095000985,2
18995,93000,az,35.1859,-111.662,4.896025269807844,25.49294327137502,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0.0254733170169071,0.0283286915914141,0.1515458407179227,0.0477255464596168,0.347399217936816,2
17495,76000,az,35.1859,-111.662,4.344098313803944,29.45010485825107,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.0274284749767912,0.1393225869974962,0.2232818521956845,0.0602160519875095,0.2726109095000985,2
3900,236000,az,34.7055,-112.0091,60.51282051282051,29.937915525016496,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.2894196416012603,0.0141080822572931,0.2232818521956845,0.0534222297240273,0.3593974175035868,2
5900,226000,az,34.7055,-112.0091,38.30508474576271,28.39388205789908,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0.259515570934256,0.0529439896475089,0.2232818521956845,0.0462064309224407,0.2726109095000985,2
4900,286000,az,34.7055,-112.0091,58.36734693877551,29.45010485825107,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1393225869974962,0.2232818521956845,0.0462064309224407,0.2726109095000985,2
15495,113000,az,35.1859,-111.662,7.292675056469829,33.24576176710301,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0650828480603145,0.1207978169747095,0.0635074689847244,0.347399217936816,2
8995,134000,az,35.1859,-111.662,14.89716509171762,33.24576176710301,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0650828480603145,0.2232818521956845,0.0494415843812417,0.347399217936816,2
14495,74000,az,35.1859,-111.662,5.105208692652639,26.513447128918784,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0.2894196416012603,0.0330126311643739,0.1515458407179227,0.0639716431766393,0.3593974175035868,2
18495,75000,az,35.1859,-111.662,4.0551500405515,29.45010485825107,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.1393225869974962,0.2232818521956845,0.0579936422201592,0.0100008439530762,2
24995,77000,az,35.1859,-111.662,3.0806161232246447,29.61564827359148,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.1721242298928179,0.1031310659127352,0.0494415843812417,0.2726109095000985,2
22495,89000,az,35.1859,-111.662,3.956434763280729,15.511811324673186,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.0298759388977972,0.0308464849354375,0.0494415843812417,0.2726109095000985,2
21995,83000,az,35.1859,-111.662,3.7735849056603774,26.38977874398792,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0456719273075083,0.2232818521956845,0.0707935972093285,0.3593974175035868,2
12495,83000,az,35.1859,-111.662,6.64265706282513,29.45010485825107,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.1393225869974962,0.1820266126536698,0.0635074689847244,0.3593974175035868,2
18995,92000,az,35.1859,-111.662,4.843379836799158,29.61564827359148,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.1239485751258896,0.1721242298928179,0.2232818521956845,0.0534222297240273,0.2726109095000985,2
4995,200000,az,35.1859,-111.662,40.04004004004004,33.24576176710301,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0650828480603145,0.0342644948940838,0.0081863448392269,0.347399217936816,2
49997,87124,az,33.684238,-112.102735,1.7425845550733043,29.61564827359148,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0.0839030016597743,0.1721242298928179,0.2232818521956845,0.0635074689847244,0.2726109095000985,2
13300,59931,az,34.858,-111.787,4.50609022556391,17.222310914333192,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0.0348552620474301,0.0057248150336174,0.1207978169747095,0.0635074689847244,0.347399217936816,2
537,60805,az,34.605818,-112.451775,113.23091247672254,28.39388205789908,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0529439896475089,0.2232818521956845,0.0456578614229048,0.3593974175035868,2
2900,272000,az,34.5697,-111.8551,93.79310344827586,25.49294327137502,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.0283286915914141,0.0342644948940838,0.0187216924072354,0.347399217936816,2
6000,145000,az,35.1601,-111.6599,24.166666666666668,29.61564827359148,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0.259515570934256,0.1721242298928179,0.1031310659127352,0.0411286465805834,0.3593974175035868,2
4900,206000,az,34.7055,-112.0091,42.04081632653061,28.39388205789908,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.0458688496919571,0.0529439896475089,0.1515458407179227,0.0635074689847244,0.347399217936816,2
7500,98000,az,35.183461,-111.660404,13.066666666666666,26.513447128918784,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.0458688496919571,0.0330126311643739,0.1515458407179227,0.0579936422201592,0.347399217936816,2
28995,696,az,35.1859,-111.662,0.0240041386445938,33.24576176710301,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0650828480603145,0.2232818521956845,0.0020817509213154,0.347399217936816,2
14995,64000,az,35.1859,-111.662,4.268089363121041,26.513447128918784,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0.0274284749767912,0.0330126311643739,0.1515458407179227,0.0477255464596168,0.3593974175035868,2
10995,91000,az,35.1859,-111.662,8.276489313324237,25.49294327137502,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0.2894196416012603,0.0283286915914141,0.0062030551101358,0.0411286465805834,0.347399217936816,2
5995,116000,az,35.1859,-111.662,19.34945788156797,28.93171058546328,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0243480462486285,0.1119644414437223,0.0397220581202351,0.347399217936816,2
13995,67000,az,35.1859,-111.662,4.787424080028582,28.93171058546328,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0.2894196416012603,0.0243480462486285,0.1207978169747095,0.0456578614229048,0.347399217936816,2
